"1981","Num studies:1","","1999","Num studies:2","","2001","Num studies:2","","2002","Num studies:1","","2003","Num studies:5","","2004","Num studies:3","","2005","Num studies:4","","2006","Num studies:6","","2007","Num studies:13","","2008","Num studies:16","","2009","Num studies:21","","2010","Num studies:12","","2011","Num studies:8","","2012","Num studies:21","","2013","Num studies:14","","2014","Num studies:16","","2015","Num studies:17","","2016","Num studies:20","","2017","Num studies:12","","2018","Num studies:11","","2019","Num studies:10","","2020","Num studies:1","","2021","Num studies:1","","No Start Date","Num studies:2",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","analytical",1,"0.019160758766047135%","actual",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","definition",1,"0.019160758766047135%","unlike",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","gather",1,"0.019160758766047135%","malignancies",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","precise",1,"0.019160758766047135%","biopsy",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","courses",1,"0.019160758766047135%","autopsy",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","identifying",1,"0.019160758766047135%","europeans",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","consequences",1,"0.019160758766047135%","agreed",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","role",1,"0.019160758766047135%","accepted",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","explore",1,"0.019160758766047135%","premise",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","efficiency",1,"0.019160758766047135%","utilizes",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sources",1,"0.019160758766047135%","compounds",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","propose",1,"0.019160758766047135%","utilized",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","means",1,"0.019160758766047135%","depositions",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","give",1,"0.019160758766047135%","suggestive",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","impulse",1,"0.019160758766047135%","percentage",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","healthcare",1,"0.019160758766047135%","region",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","policies",1,"0.019160758766047135%","29-30",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rely",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","well-accepted",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","exam",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sensitive",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","track",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","note",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","estimation",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","premorbid",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","iq",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","appointment",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","bnt",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","jlo",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pre-treatment",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12-months",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","post-treatment",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","minimize",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
